TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486587963884	0.80997521157418,0.56592659306749,0.809975,0.565927,0.810183,0.565927,0.810391,0.565927,0.810391,0.565927,0.810688,0.566075,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486587963884	0.8286789665484,0.59355723914688,0.828679,0.593557,0.828679,0.593334,0.828679,0.593112,0.828679,0.593112,0.828857,0.592814,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486587963884	0.82927273654758,0.58895213146698,0.829273,0.588952,0.829362,0.588766,0.829451,0.588581,0.829451,0.588581,0.829629,0.588469,0.829807,0.588358,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486587963884	0.82980712954684,0.58835792402442,0.829807,0.588358,0.829985,0.588209,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486587997179	0.75649539538795,0.42725702616907,0.756495,0.427257,0.756289,0.427294,0.756082,0.427331,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486587997179	0.75726287034905,0.42755242631397,0.757263,0.427552,0.757086,0.427442,0.756909,0.427331,0.756909,0.427331,0.756702,0.427294,0.756495,0.427257,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486588028787	0.74749169284482,0.6281324486198,0.747492,0.628132,0.7477,0.628244,0.747909,0.628356,0.747909,0.628356,0.748118,0.628431,0.748326,0.628505,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486588028787	0.7483264147205,0.62850536684909,0.748326,0.628505,0.748535,0.628543,0.748744,0.62858,0.748744,0.62858,0.748863,0.62858,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486588028787	0.75434833682356,0.62388118080599,0.754348,0.623881,0.754497,0.62403,0.754646,0.62418,0.754646,0.62418,0.754706,0.624403,0.754766,0.624627,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486588133340	0.5632873450392,0.41573066201676,0.563287,0.415731,0.563411,0.415628,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486588133340	0.56892728456374,0.4042982806357,0.568927,0.404298,0.568989,0.404092,0.569051,0.403886,0.569051,0.403886,0.569051,0.403835,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymPos	1	1486588143628	0.52931626825582,0.50159990416341,0.529316,0.5016,0.529545,0.501834,0.529774,0.502068,0.529774,0.502068,0.529857,0.50225,0.52994,0.502432,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymPos	1	1486588143628	0.52993991410405,0.50243204456583,0.52994,0.502432,0.530085,0.502588,0.530231,0.502744,0.530231,0.502744,0.530376,0.5029,0.530522,0.503056,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymPos	1	1486588143628	0.5305219835624,0.50305614986764,0.530522,0.503056,0.530564,0.503056,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486588171740	0.43579932450989,0.76190760085508,0.435799,0.761908,0.435965,0.761752,0.43613,0.761597,0.43613,0.761597,0.436275,0.761442,0.436419,0.761287,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486588171740	0.43641939440716,0.76128707413871,0.436419,0.761287,0.436502,0.761029,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486588200435	0.45333823736236,0.56286002566476,0.453338,0.56286,0.45338,0.562651,0.453422,0.562442,0.453422,0.562442,0.453463,0.56239,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486588200435	0.48548468667216,0.55748092886712,0.485485,0.557481,0.485652,0.557481,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486588200435	0.49120424973118,0.56928360727747,0.491204,0.569284,0.491329,0.56944,0.491455,0.569597,0.491455,0.569597,0.491476,0.569806,0.491496,0.570015,
TCGA-A2-A0CT-01Z-00-DX1	john.vanarnam@gmail.com	LymNeg	1	1486588200435	0.49149649017945,0.57001474664802,0.491496,0.570015,0.491496,0.570119,
